carat,cut,color,clarity,depth,table,z,x,y,price
38897,38897,38897,38897,0.42,0,3,5,4.81,55.0,1052
38898,38898,38898,38898,0.53,0,1,1,5.15,57.0,1052
38899,38899,38899,38899,0.33,0,0,5,4.5,57.0,1052
38900,38900,38900,38900,0.33,0,0,5,4.51,56.0,1052
38901,38901,38901,38901,0.33,0,0,5,4.43,57.0,1052
38902,38902,38902,38902,0.33,0,0,5,4.48,56.0,1052
38903,38903,38903,38903,0.33,0,0,5,4.49,56.0,1052
38904,38904,38904,38904,0.34,1,6,4,4.55,58.0,1052
38905,38905,38905,38905,0.33,1,0,5,4.51,58.0,1052
38906,38906,38906,38906,0.33,1,0,5,4.52,58.0,1052
38907,38907,38907,38907,0.33,0,0,5,4.46,56.0,1052
38908,38908,38908,38908,0.33,0,0,5,4.47,57.0,1052
38909,38909,38909,38909,0.33,0,0,5,4.48,56.0,1052
38910,38910,38910,38910,0.51,3,1,1,5.14,56.0,1052
38911,38911,38911,38911,0.33,0,5,7,4.51,55.0,1052
38912,38912,38912,38912,0.33,2,5,7,4.57,60.0,1052
38913,38913,38913,38913,0.33,0,5,7,4.45,56.0,1052
38914,38914,38914,38914,0.33,0,5,7,4.47,53.0,1052
38915,38915,38915,38915,0.33,0,5,7,4.47,55.0,1052
38916,38916,38916,38916,0.33,0,5,7,4.48,56.0,1052
38917,38917,38917,38917,0.33,0,5,7,4.48,55.0,1052
38918,38918,38918,38918,0.33,0,5,7,4.44,56.0,1052
38919,38919,38919,38919,0.33,1,5,7,4.46,58.0,1052
38920,38920,38920,38920,0.33,0,5,7,4.46,57.0,1052
38921,38921,38921,38921,0.33,0,5,7,4.46,54.0,1052
38922,38922,38922,38922,0.51,1,4,0,5.26,59.0,1052
38923,38923,38923,38923,0.51,1,4,0,5.26,59.0,1052
38924,38924,38924,38924,0.51,1,5,0,5.2,59.0,1052
38925,38925,38925,38925,0.33,1,6,4,4.51,60.0,1052
38926,38926,38926,38926,0.31,2,0,7,4.28,60.0,1052
38927,38927,38927,38927,0.38,3,0,5,4.66,59.0,1053
38928,38928,38928,38928,0.48,3,1,2,4.99,55.0,1053
38929,38929,38929,38929,0.36,3,0,7,4.68,57.0,1053
38930,38930,38930,38930,0.4,1,0,2,4.72,59.0,1053
38931,38931,38931,38931,0.4,1,0,2,4.76,59.0,1053
38932,38932,38932,38932,0.4,0,0,2,4.71,56.0,1053
38933,38933,38933,38933,0.4,0,0,2,4.72,55.0,1053
38934,38934,38934,38934,0.4,3,0,2,4.67,56.0,1053
38935,38935,38935,38935,0.4,3,0,2,4.72,58.0,1053
38936,38936,38936,38936,0.4,3,0,2,4.74,56.0,1053
38937,38937,38937,38937,0.4,0,0,2,4.73,56.0,1053
38938,38938,38938,38938,0.4,0,0,2,4.74,54.0,1053
38939,38939,38939,38939,0.4,1,0,2,4.8,58.0,1053
38940,38940,38940,38940,0.31,1,3,3,4.31,58.0,489
38941,38941,38941,38941,0.31,3,3,3,4.34,59.0,489
38942,38942,38942,38942,0.31,1,3,3,4.32,60.0,489
38943,38943,38943,38943,0.31,0,1,2,4.34,54.0,489
38944,38944,38944,38944,0.31,1,3,3,4.29,59.0,489
38945,38945,38945,38945,0.31,0,3,3,4.31,57.0,489
38946,38946,38946,38946,0.31,3,1,2,4.31,55.0,489
38947,38947,38947,38947,0.31,0,3,3,4.35,55.0,489
38948,38948,38948,38948,0.31,2,1,2,4.27,56.0,489
38949,38949,38949,38949,0.31,0,3,3,4.33,57.0,489
38950,38950,38950,38950,0.31,2,3,3,4.27,58.0,489
38951,38951,38951,38951,0.31,3,1,2,4.28,57.0,489
38952,38952,38952,38952,0.31,2,3,3,4.31,58.0,489
38953,38953,38953,38953,0.31,2,1,2,4.3,55.0,489
38954,38954,38954,38954,0.31,3,3,3,4.37,58.0,489
38955,38955,38955,38955,0.31,2,3,3,4.32,57.0,489
38956,38956,38956,38956,0.31,2,1,2,4.28,56.0,489
38957,38957,38957,38957,0.31,1,1,2,4.4,60.0,489
38958,38958,38958,38958,0.31,2,3,3,4.31,58.0,489
38959,38959,38959,38959,0.31,1,3,3,4.31,59.0,489
38960,38960,38960,38960,0.31,2,1,2,4.28,56.0,489
38961,38961,38961,38961,0.31,0,1,2,4.34,55.0,489
38962,38962,38962,38962,0.31,0,3,3,4.33,55.0,489
38963,38963,38963,38963,0.31,3,5,1,4.35,55.0,490
38964,38964,38964,38964,0.27,0,5,3,4.16,56.0,490
38965,38965,38965,38965,0.27,0,5,3,4.18,55.0,490
38966,38966,38966,38966,0.27,0,5,3,4.17,54.0,490
38967,38967,38967,38967,0.28,0,4,3,4.18,54.0,490
38968,38968,38968,38968,0.27,0,5,2,4.14,56.0,490
38969,38969,38969,38969,0.28,0,5,2,4.22,55.0,490
38970,38970,38970,38970,0.4,3,0,2,4.72,61.0,1053
38971,38971,38971,38971,0.4,3,0,2,4.63,59.0,1053
38972,38972,38972,38972,0.3,0,0,4,4.34,55.0,1053
38973,38973,38973,38973,0.4,3,0,2,4.71,54.0,1053
38974,38974,38974,38974,0.4,0,0,2,4.74,57.0,1053
38975,38975,38975,38975,0.4,1,0,2,4.69,58.0,1053
38976,38976,38976,38976,0.4,0,0,2,4.73,55.0,1053
38977,38977,38977,38977,0.43,0,0,3,4.9,54.0,1053
38978,38978,38978,38978,0.4,0,6,2,4.76,54.0,1053
38979,38979,38979,38979,0.4,0,1,7,4.7,54.0,1053
38980,38980,38980,38980,0.36,2,0,7,4.74,54.0,1053
38981,38981,38981,38981,0.39,1,4,3,4.83,59.0,1053
38982,38982,38982,38982,0.39,0,4,3,4.76,57.0,1053
38983,38983,38983,38983,0.39,1,1,5,4.7,59.0,1053
38984,38984,38984,38984,0.39,1,4,3,4.65,58.0,1053
38985,38985,38985,38985,0.39,1,4,3,4.79,62.0,1053
38986,38986,38986,38986,0.36,0,3,5,4.57,56.0,1053
38987,38987,38987,38987,0.36,1,5,4,4.6,58.0,1053
38988,38988,38988,38988,0.36,0,5,4,4.56,56.0,1053
38989,38989,38989,38989,0.36,0,5,5,4.55,57.0,1053
38990,38990,38990,38990,0.51,1,5,1,5.12,59.0,1053
38991,38991,38991,38991,0.5,3,1,1,5.04,60.0,1054
38992,38992,38992,38992,0.39,3,0,4,4.74,58.0,1054
38993,38993,38993,38993,0.34,0,6,4,4.51,56.0,1054
38994,38994,38994,38994,0.5,0,2,3,5.1,54.0,1054
38995,38995,38995,38995,0.53,0,3,0,5.16,56.0,1054
38996,38996,38996,38996,0.52,0,3,0,5.19,55.0,1054
38997,38997,38997,38997,0.59,1,2,3,5.35,61.0,1055
38998,38998,38998,38998,0.37,3,0,5,4.65,56.0,1055
38999,38999,38999,38999,0.47,1,5,1,5.09,60.0,1055
39000,39000,39000,39000,0.41,0,5,5,4.75,57.0,1055
39001,39001,39001,39001,0.45,0,5,2,4.98,60.0,1055
39002,39002,39002,39002,0.45,0,5,2,4.83,58.0,1055
39003,39003,39003,39003,0.42,0,5,2,4.86,56.0,1055
39004,39004,39004,39004,0.42,0,3,4,4.82,57.0,1055
39005,39005,39005,39005,0.51,1,5,0,5.08,61.0,1056
39006,39006,39006,39006,0.4,0,0,4,4.78,56.0,1056
39007,39007,39007,39007,0.4,1,0,4,4.77,59.0,1056
39008,39008,39008,39008,0.4,0,0,4,4.79,55.0,1056
39009,39009,39009,39009,0.4,0,0,4,4.77,57.0,1056
39010,39010,39010,39010,0.39,3,6,4,4.69,59.0,1056
39011,39011,39011,39011,0.43,0,1,7,4.83,55.0,1056
39012,39012,39012,39012,0.43,1,6,3,4.88,59.0,1056
39013,39013,39013,39013,0.43,0,5,4,4.83,55.0,1056
39014,39014,39014,39014,0.43,0,5,4,4.84,55.0,1056
39015,39015,39015,39015,0.43,3,5,4,4.78,60.0,1056
39016,39016,39016,39016,0.43,0,6,3,4.81,56.0,1056
39017,39017,39017,39017,0.43,3,4,2,4.75,61.0,1056
39018,39018,39018,39018,0.43,1,4,2,4.78,58.0,1056
39019,39019,39019,39019,0.43,1,6,3,4.84,58.0,1056
39020,39020,39020,39020,0.43,1,1,7,4.83,58.0,1056
39021,39021,39021,39021,0.43,3,4,2,4.84,57.0,1056
39022,39022,39022,39022,0.43,1,4,2,4.89,58.0,1056
39023,39023,39023,39023,0.43,0,6,3,4.81,55.0,1056
39024,39024,39024,39024,0.43,0,6,3,4.88,57.0,1056
39025,39025,39025,39025,0.43,0,5,4,4.85,57.0,1056
39026,39026,39026,39026,0.43,3,5,4,4.81,55.0,1056
39027,39027,39027,39027,0.43,0,5,4,4.88,57.0,1056
39028,39028,39028,39028,0.52,2,3,1,5.34,61.0,1056
39029,39029,39029,39029,0.39,0,0,4,4.73,56.0,1056
39030,39030,39030,39030,0.36,0,5,5,4.64,55.0,1056
39031,39031,39031,39031,0.41,0,1,3,4.77,56.0,1056
39032,39032,39032,39032,0.41,0,3,1,4.76,55.0,1056
39033,39033,39033,39033,0.41,0,3,1,4.76,56.0,1056
39034,39034,39034,39034,0.41,0,3,1,4.81,55.0,1056
39035,39035,39035,39035,0.37,0,5,7,4.6,55.0,1056
39036,39036,39036,39036,0.37,0,5,7,4.63,55.0,1056
39037,39037,39037,39037,0.37,0,5,7,4.65,56.0,1056
39038,39038,39038,39038,0.37,0,5,7,4.6,54.0,1056
39039,39039,39039,39039,0.37,0,5,7,4.61,56.0,1056
39040,39040,39040,39040,0.37,0,5,7,4.6,56.0,1056
39041,39041,39041,39041,0.36,0,4,7,4.54,54.0,1056
39042,39042,39042,39042,0.39,2,6,4,4.82,60.0,1056
39043,39043,39043,39043,0.4,1,0,4,4.81,56.0,1056
39044,39044,39044,39044,0.41,1,5,4,4.82,58.0,1056
39045,39045,39045,39045,0.52,3,4,0,5.1,60.0,1057
39046,39046,39046,39046,0.41,3,0,5,4.78,61.0,1057
39047,39047,39047,39047,0.41,3,0,5,4.79,62.0,1057
39048,39048,39048,39048,0.41,0,0,5,4.76,56.0,1057
39049,39049,39049,39049,0.41,1,0,5,4.74,58.0,1057
39050,39050,39050,39050,0.55,0,3,0,5.28,54.0,1057
39051,39051,39051,39051,0.54,0,1,1,5.24,54.0,1057
39052,39052,39052,39052,0.54,0,1,1,5.21,55.0,1057
39053,39053,39053,39053,0.54,0,1,1,5.25,54.0,1057
39054,39054,39054,39054,0.38,3,4,2,4.63,54.7,1058
39055,39055,39055,39055,0.39,2,4,4,4.91,61.0,1058
39056,39056,39056,39056,0.39,3,4,4,4.65,58.0,1058
39057,39057,39057,39057,0.57,1,0,0,5.35,54.0,1058
39058,39058,39058,39058,0.57,1,0,0,5.35,54.0,1058
39059,39059,39059,39059,0.47,0,3,3,5.08,55.0,1058
39060,39060,39060,39060,0.7,4,3,6,5.51,57.0,1058
39061,39061,39061,39061,0.47,3,4,0,4.9,59.0,1058
39062,39062,39062,39062,0.52,3,0,0,5.07,55.0,1059
39063,39063,39063,39063,0.36,0,4,4,4.61,56.0,1059
39064,39064,39064,39064,0.4,0,5,5,4.74,56.0,1059
39065,39065,39065,39065,0.4,0,5,5,4.73,54.0,1059
39066,39066,39066,39066,0.4,0,5,5,4.74,57.0,1059
39067,39067,39067,39067,0.4,0,5,5,4.75,53.0,1059
39068,39068,39068,39068,0.4,0,6,2,4.74,56.0,1059
39069,39069,39069,39069,0.52,0,4,0,5.17,55.0,1059
39070,39070,39070,39070,0.4,2,0,4,4.82,60.0,1059
39071,39071,39071,39071,0.44,2,0,3,4.79,62.0,1059
39072,39072,39072,39072,0.55,0,2,1,5.24,57.0,1059
39073,39073,39073,39073,0.5,3,2,3,5.06,60.0,1059
39074,39074,39074,39074,0.5,1,1,1,5.15,58.0,1059
39075,39075,39075,39075,0.4,0,4,3,4.77,59.0,1059
39076,39076,39076,39076,0.4,0,4,3,4.73,54.0,1059
39077,39077,39077,39077,0.59,4,3,0,5.37,57.0,1059
39078,39078,39078,39078,0.41,1,0,1,4.78,56.0,1059
39079,39079,39079,39079,0.31,1,6,5,4.42,56.0,1060
39080,39080,39080,39080,0.38,0,6,4,4.77,57.0,1060
39081,39081,39081,39081,0.38,3,4,4,4.64,59.7,1060
39082,39082,39082,39082,0.31,1,0,7,4.36,59.0,1060
39083,39083,39083,39083,0.31,0,0,7,4.35,56.0,1060
39084,39084,39084,39084,0.41,2,0,4,4.72,58.0,1060
39085,39085,39085,39085,0.51,0,1,3,5.16,57.0,1060
39086,39086,39086,39086,0.34,0,0,2,4.49,54.0,1060
39087,39087,39087,39087,0.51,2,3,0,5.38,60.0,1060
39088,39088,39088,39088,0.48,0,1,4,5.01,56.0,1061
39089,39089,39089,39089,0.31,0,4,7,4.34,55.0,1061
39090,39090,39090,39090,0.31,0,4,7,4.38,56.0,1061
39091,39091,39091,39091,0.32,0,0,5,4.43,56.0,1061
39092,39092,39092,39092,0.41,1,1,4,4.87,58.0,1061
39093,39093,39093,39093,0.41,3,2,7,4.75,54.0,1061
39094,39094,39094,39094,0.41,2,2,7,4.75,54.0,1061
39095,39095,39095,39095,0.41,1,1,4,4.78,58.0,1061
39096,39096,39096,39096,0.41,0,1,4,4.8,56.0,1061
39097,39097,39097,39097,0.41,1,1,4,4.74,58.0,1061
39098,39098,39098,39098,0.41,2,1,4,4.74,55.0,1061
39099,39099,39099,39099,0.41,3,1,4,4.75,56.0,1061
39100,39100,39100,39100,0.41,3,1,4,4.76,57.0,1061
39101,39101,39101,39101,0.41,0,1,4,4.77,56.0,1061
39102,39102,39102,39102,0.41,0,1,4,4.78,57.0,1061
39103,39103,39103,39103,0.41,1,1,4,4.73,60.0,1061
39104,39104,39104,39104,0.41,0,3,2,4.81,56.0,1061
39105,39105,39105,39105,0.41,3,3,2,4.7,56.0,1061
39106,39106,39106,39106,0.41,0,3,2,4.77,56.0,1061
39107,39107,39107,39107,0.41,1,3,2,4.78,56.0,1061
39108,39108,39108,39108,0.41,1,3,2,4.77,60.0,1061
39109,39109,39109,39109,0.41,0,3,2,4.78,56.0,1061
39110,39110,39110,39110,0.41,0,5,3,4.85,57.0,1061
39111,39111,39111,39111,0.41,1,5,3,4.86,59.0,1061
39112,39112,39112,39112,0.41,1,5,3,4.8,59.0,1061
39113,39113,39113,39113,0.41,0,5,3,4.81,54.0,1061
39114,39114,39114,39114,0.41,1,5,3,4.82,61.0,1061
39115,39115,39115,39115,0.41,0,5,3,4.84,57.0,1061
39116,39116,39116,39116,0.41,1,5,3,4.82,58.0,1061
39117,39117,39117,39117,0.41,1,5,3,4.83,58.0,1061
39118,39118,39118,39118,0.41,1,5,3,4.83,58.0,1061
39119,39119,39119,39119,0.41,1,5,3,4.84,58.0,1061
39120,39120,39120,39120,0.41,1,5,3,4.83,56.0,1061
39121,39121,39121,39121,0.41,1,5,3,4.84,59.0,1061
39122,39122,39122,39122,0.41,1,5,3,4.79,59.0,1061
39123,39123,39123,39123,0.41,0,5,3,4.79,55.0,1061
39124,39124,39124,39124,0.41,0,5,3,4.8,55.0,1061
39125,39125,39125,39125,0.41,1,5,3,4.8,57.0,1061
39126,39126,39126,39126,0.41,0,5,3,4.84,54.0,1061
39127,39127,39127,39127,0.41,1,5,3,4.77,58.0,1061
39128,39128,39128,39128,0.41,0,5,3,4.78,54.0,1061
39129,39129,39129,39129,0.41,1,5,3,4.79,59.0,1061
39130,39130,39130,39130,0.41,1,5,3,4.78,58.0,1061
39131,39131,39131,39131,0.41,1,5,3,4.75,61.0,1061
39132,39132,39132,39132,0.41,0,5,3,4.77,56.0,1061
39133,39133,39133,39133,0.41,1,5,3,4.76,59.0,1061
39134,39134,39134,39134,0.41,1,5,3,4.76,58.0,1061
39135,39135,39135,39135,0.41,0,5,3,4.76,56.0,1061
39136,39136,39136,39136,0.41,0,5,3,4.78,57.0,1061
39137,39137,39137,39137,0.41,0,5,3,4.76,55.0,1061
39138,39138,39138,39138,0.41,1,5,3,4.76,59.0,1061
39139,39139,39139,39139,0.41,1,5,3,4.77,59.0,1061
39140,39140,39140,39140,0.41,1,5,3,4.74,61.0,1061
39141,39141,39141,39141,0.41,1,5,3,4.75,59.0,1061
39142,39142,39142,39142,0.41,0,5,3,4.74,57.0,1061
39143,39143,39143,39143,0.41,1,5,3,4.74,58.0,1061
39144,39144,39144,39144,0.41,0,5,3,4.76,56.0,1061
39145,39145,39145,39145,0.41,0,5,3,4.75,56.0,1061
39146,39146,39146,39146,0.32,0,0,5,4.41,55.0,1061
39147,39147,39147,39147,0.32,0,4,5,4.45,56.0,1061
39148,39148,39148,39148,0.43,0,0,4,4.87,57.0,1062
39149,39149,39149,39149,0.55,3,2,3,5.17,57.0,1062
39150,39150,39150,39150,0.33,0,6,4,4.52,57.0,1062
39151,39151,39151,39151,0.33,0,4,5,4.46,56.0,1062
39152,39152,39152,39152,0.5,0,6,0,5.11,54.0,1063
39153,39153,39153,39153,0.46,1,5,1,5.04,59.0,1063
39154,39154,39154,39154,0.44,1,1,4,4.92,57.0,1063
39155,39155,39155,39155,0.36,0,4,7,4.57,56.0,1063
39156,39156,39156,39156,0.36,0,4,7,4.61,57.0,1063
39157,39157,39157,39157,0.35,0,0,2,4.53,56.0,1063
39158,39158,39158,39158,0.35,0,0,2,4.53,57.0,1063
39159,39159,39159,39159,0.35,1,0,2,4.58,58.0,1063
39160,39160,39160,39160,0.35,0,0,2,4.55,56.0,1063
39161,39161,39161,39161,0.35,1,0,2,4.52,60.0,1063
39162,39162,39162,39162,0.35,0,0,2,4.52,56.0,1063
39163,39163,39163,39163,0.35,0,6,3,4.56,56.0,1063
39164,39164,39164,39164,0.45,2,0,1,4.86,57.0,1063
39165,39165,39165,39165,0.44,1,5,3,4.96,58.0,1063
39166,39166,39166,39166,0.4,1,2,7,4.7,60.0,1063
39167,39167,39167,39167,0.4,1,2,7,4.71,61.0,1063
39168,39168,39168,39168,0.4,0,2,7,4.74,56.0,1063
39169,39169,39169,39169,0.4,0,2,7,4.75,56.0,1063
39170,39170,39170,39170,0.35,1,6,3,4.61,58.0,1063
39171,39171,39171,39171,0.35,0,6,3,4.6,56.0,1063
39172,39172,39172,39172,0.35,0,6,3,4.56,55.0,1063
39173,39173,39173,39173,0.35,1,6,3,4.58,58.0,1063
39174,39174,39174,39174,0.35,1,6,3,4.56,58.0,1063
39175,39175,39175,39175,0.35,0,6,3,4.57,56.0,1063
39176,39176,39176,39176,0.35,0,6,3,4.56,56.0,1063
39177,39177,39177,39177,0.35,0,6,3,4.55,57.0,1063
39178,39178,39178,39178,0.35,1,6,3,4.6,58.0,1063
39179,39179,39179,39179,0.35,0,6,3,4.54,55.0,1063
39180,39180,39180,39180,0.35,0,6,3,4.55,56.0,1063
39181,39181,39181,39181,0.35,0,6,3,4.55,55.0,1063
39182,39182,39182,39182,0.35,0,6,3,4.54,55.0,1063
39183,39183,39183,39183,0.35,0,6,3,4.52,55.0,1063
39184,39184,39184,39184,0.35,0,6,3,4.53,55.0,1063
39185,39185,39185,39185,0.5,3,5,0,5.03,57.0,1063
39186,39186,39186,39186,0.5,1,4,1,5.13,59.0,1063
39187,39187,39187,39187,0.5,1,0,0,5.18,59.0,1063
39188,39188,39188,39188,0.35,0,6,3,4.55,56.0,1063
39189,39189,39189,39189,0.35,0,6,3,4.56,57.0,1063
39190,39190,39190,39190,0.31,0,0,5,4.39,56.0,1064
39191,39191,39191,39191,0.36,0,6,2,4.59,55.0,1064
39192,39192,39192,39192,0.4,0,6,2,4.7,54.0,1064
39193,39193,39193,39193,0.38,0,3,7,4.71,60.0,1064
39194,39194,39194,39194,0.38,0,3,7,4.69,58.0,1064
39195,39195,39195,39195,0.38,1,6,2,4.81,58.0,1064
39196,39196,39196,39196,0.43,1,6,1,4.93,58.0,1064
39197,39197,39197,39197,0.43,0,6,1,4.87,56.0,1064
39198,39198,39198,39198,0.43,1,6,1,4.87,58.0,1064
39199,39199,39199,39199,0.43,1,6,1,4.89,59.0,1064
39200,39200,39200,39200,0.41,2,4,4,4.72,56.0,1064
39201,39201,39201,39201,0.32,0,6,5,4.45,57.0,1064
39202,39202,39202,39202,0.38,1,5,5,4.68,57.0,1064
39203,39203,39203,39203,0.37,1,5,7,4.71,58.0,1064
39204,39204,39204,39204,0.54,3,3,1,5.23,54.0,1065
39205,39205,39205,39205,0.35,0,6,2,4.53,56.0,1065
39206,39206,39206,39206,0.63,0,2,0,5.54,54.0,1065
39207,39207,39207,39207,0.54,0,4,0,5.21,56.0,1065
39208,39208,39208,39208,0.54,0,4,0,5.26,56.0,1065
39209,39209,39209,39209,0.54,0,3,1,5.23,54.0,1065
39210,39210,39210,39210,0.39,3,0,3,4.69,56.0,1065
39211,39211,39211,39211,0.52,0,3,0,5.22,55.0,1065
39212,39212,39212,39212,0.4,3,0,4,4.68,58.0,1066
39213,39213,39213,39213,0.4,3,5,5,4.81,55.0,1066
39214,39214,39214,39214,0.42,3,6,2,4.81,60.0,1066
39215,39215,39215,39215,0.32,0,6,4,4.47,56.0,1066
39216,39216,39216,39216,0.43,0,4,3,4.88,57.0,1066
39217,39217,39217,39217,0.32,0,6,3,4.39,55.0,1066
39218,39218,39218,39218,0.5,0,1,1,5.13,56.0,1066
39219,39219,39219,39219,0.45,2,4,3,5.1,62.0,1066
39220,39220,39220,39220,0.58,1,3,0,5.45,61.0,1066
39221,39221,39221,39221,0.38,0,6,1,4.69,54.0,1066
39222,39222,39222,39222,0.7,4,2,6,5.59,59.0,1066
39223,39223,39223,39223,0.32,0,6,5,4.43,57.0,1067
39224,39224,39224,39224,0.51,3,0,0,5.12,56.0,1067
39225,39225,39225,39225,0.32,0,6,5,4.36,56.0,1067
39226,39226,39226,39226,0.38,0,6,2,4.64,55.0,1067
39227,39227,39227,39227,0.38,1,6,2,4.6,59.0,1067
39228,39228,39228,39228,0.32,0,6,5,4.41,55.0,1067
39229,39229,39229,39229,0.32,0,6,5,4.39,57.0,1067
39230,39230,39230,39230,0.38,0,6,2,4.63,57.0,1067
39231,39231,39231,39231,0.38,0,5,5,4.65,57.0,1067
39232,39232,39232,39232,0.38,0,6,2,4.64,56.0,1067
39233,39233,39233,39233,0.38,1,6,2,4.62,60.0,1067
39234,39234,39234,39234,0.32,0,6,5,4.39,56.0,1067
39235,39235,39235,39235,0.32,0,6,5,4.39,56.0,1067
39236,39236,39236,39236,0.33,0,4,4,4.43,56.0,1067
39237,39237,39237,39237,0.51,3,1,1,5.05,58.0,1068
39238,39238,39238,39238,0.51,3,1,1,5.07,55.0,1068
39239,39239,39239,39239,0.5,3,4,0,5.09,61.0,1068
39240,39240,39240,39240,0.5,3,3,1,5.01,58.0,1068
39241,39241,39241,39241,0.42,0,3,5,4.79,55.0,1068
39242,39242,39242,39242,0.42,1,3,5,4.79,58.0,1068
39243,39243,39243,39243,0.51,3,1,3,5.16,63.0,1068
39244,39244,39244,39244,0.51,1,4,0,5.16,56.0,1068
39245,39245,39245,39245,0.32,0,4,4,4.42,57.0,1068
39246,39246,39246,39246,0.38,0,0,4,4.71,56.0,1068
39247,39247,39247,39247,0.41,0,5,5,4.82,56.0,1068
39248,39248,39248,39248,0.41,0,5,5,4.74,55.0,1068
39249,39249,39249,39249,0.41,0,5,5,4.79,53.0,1068
39250,39250,39250,39250,0.41,0,5,5,4.76,53.0,1068
39251,39251,39251,39251,0.37,1,6,5,4.63,58.0,1069
39252,39252,39252,39252,0.42,0,4,4,4.84,55.0,1069
39253,39253,39253,39253,0.4,4,0,4,4.84,60.0,1069
39254,39254,39254,39254,0.38,0,0,2,4.67,56.0,1069
39255,39255,39255,39255,0.38,0,0,2,4.67,56.0,1069
39256,39256,39256,39256,0.38,0,0,2,4.65,55.0,1069
39257,39257,39257,39257,0.38,1,0,2,4.73,59.0,1069
39258,39258,39258,39258,0.38,0,0,2,4.65,56.0,1069
39259,39259,39259,39259,0.3,0,6,5,4.32,57.0,1069
39260,39260,39260,39260,0.3,0,6,5,4.36,57.0,1069
39261,39261,39261,39261,0.38,0,0,2,4.66,56.0,1069
39262,39262,39262,39262,0.38,1,3,4,4.64,58.0,1069
39263,39263,39263,39263,0.38,1,5,2,4.71,58.0,1069
39264,39264,39264,39264,0.38,1,5,2,4.68,56.0,1069
39265,39265,39265,39265,0.38,0,5,2,4.65,56.0,1069
39266,39266,39266,39266,0.38,1,5,2,4.67,58.0,1069
39267,39267,39267,39267,0.38,0,5,2,4.71,56.0,1069
39268,39268,39268,39268,0.38,1,5,2,4.67,59.0,1069
39269,39269,39269,39269,0.38,1,5,2,4.66,58.0,1069
39270,39270,39270,39270,0.24,0,5,2,4.01,54.0,490
39271,39271,39271,39271,0.31,0,4,1,4.35,55.0,490
39272,39272,39272,39272,0.31,0,4,1,4.34,55.0,490
39273,39273,39273,39273,0.25,2,4,5,4.1,60.0,490
39274,39274,39274,39274,0.32,0,0,6,4.45,57.0,490
39275,39275,39275,39275,0.34,2,3,1,4.45,56.0,490
39276,39276,39276,39276,0.34,0,3,1,4.52,56.0,490
39277,39277,39277,39277,0.34,0,3,1,4.46,56.0,490
39278,39278,39278,39278,0.43,2,2,0,4.76,57.0,490
39279,39279,39279,39279,0.34,2,3,1,4.44,57.0,490
39280,39280,39280,39280,0.3,0,3,3,4.32,56.0,491
39281,39281,39281,39281,0.3,0,3,3,4.29,56.0,491
39282,39282,39282,39282,0.3,0,3,3,4.31,54.0,491
39283,39283,39283,39283,0.3,0,3,3,4.33,54.0,491
39284,39284,39284,39284,0.3,0,3,3,4.27,57.0,491
39285,39285,39285,39285,0.3,0,3,3,4.28,57.0,491
39286,39286,39286,39286,0.3,0,3,3,4.32,56.0,491
39287,39287,39287,39287,0.3,0,3,3,4.26,58.0,491
39288,39288,39288,39288,0.3,0,3,3,4.34,55.0,491
39289,39289,39289,39289,0.3,0,3,3,4.33,55.0,491
39290,39290,39290,39290,0.3,0,3,3,4.29,58.0,491
39291,39291,39291,39291,0.3,0,3,3,4.25,57.0,491
39292,39292,39292,39292,0.3,0,3,3,4.31,54.0,491
39293,39293,39293,39293,0.3,0,3,3,4.28,55.0,491
39294,39294,39294,39294,0.3,0,3,3,4.28,55.0,491
39295,39295,39295,39295,0.3,0,3,3,4.26,57.0,491
39296,39296,39296,39296,0.3,0,3,3,4.27,57.0,491
39297,39297,39297,39297,0.3,0,3,3,4.27,56.0,491
39298,39298,39298,39298,0.3,0,1,2,4.28,58.0,491
39299,39299,39299,39299,0.3,0,1,2,4.3,56.0,491
39300,39300,39300,39300,0.38,1,0,2,4.7,59.0,1069
39301,39301,39301,39301,0.38,1,0,2,4.71,58.0,1069
39302,39302,39302,39302,0.38,1,0,2,4.69,58.0,1069
39303,39303,39303,39303,0.44,0,3,1,4.91,56.0,1069
39304,39304,39304,39304,0.44,0,3,1,4.92,57.0,1069
39305,39305,39305,39305,0.38,0,3,5,4.75,56.0,1069
39306,39306,39306,39306,0.7,4,5,6,5.74,58.0,1069
39307,39307,39307,39307,0.7,4,5,6,5.59,55.0,1069
39308,39308,39308,39308,0.7,4,5,6,5.65,59.0,1069
39309,39309,39309,39309,0.5,4,4,1,4.99,60.0,1069
39310,39310,39310,39310,0.55,1,5,0,5.3,59.0,1069
39311,39311,39311,39311,0.33,1,6,3,4.54,56.0,1069
39312,39312,39312,39312,0.33,1,0,2,4.51,55.0,1069
39313,39313,39313,39313,0.38,0,3,4,4.65,57.0,1069
39314,39314,39314,39314,0.51,3,4,0,5.06,56.0,1070
39315,39315,39315,39315,0.53,3,5,0,5.19,58.0,1070
39316,39316,39316,39316,0.38,0,6,4,4.66,57.0,1070
39317,39317,39317,39317,0.38,0,4,5,4.66,57.0,1070
39318,39318,39318,39318,0.46,4,0,3,4.84,61.0,1070
39319,39319,39319,39319,0.52,3,3,1,5.15,60.0,1071
39320,39320,39320,39320,0.37,1,6,4,4.61,60.0,1071
39321,39321,39321,39321,0.37,0,6,4,4.61,56.0,1071
